14.16
14.16
14.16
14.16
4.74
4.74
4.74
4.74
3.66
3.66
3.66
3.66
1.26
1.26
1.26
1.26
-20.1
-20.1
-20.1
-20.1
-31.82
-31.82
-31.82
-31.82
-28.66
-28.66
-28.66
-28.66
-13.71
-13.71
-13.71
-13.71
-19.33
-19.33
-19.33
-19.33
-15.78
-15.78
-15.78
-15.78
-12.05
-12.05
-12.05
-12.05
-0.42
-0.42
-0.42
-0.42
2.3
2.3
2.3
2.3
2.3
2.3
2.3
2.3
13.76
13.76
13.76
13.76
15.43
15.43
15.43
15.43
25.46
25.46
25.46
25.46
32.7
32.7
32.7
32.7
32.7
32.7
32.7
32.7
23.42
23.42
23.42
23.42
20.34
20.34
20.34
20.34
21.95
21.95
21.95
21.95
23.52
23.52
23.52
23.52
16.35
16.35
16.35
16.35
