0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.95
6.3
13.5
15
21.15
38.4
44.25
34.5
43.8
68.4
97.95
106.05
114.3
114.15
113.85
107.7
126
110.4
77.4
120
150.75
122.55
154.5
133.35
81.9
66.9
103.5
105.3
76.05
81.75
86.55
73.2
63.9
56.25
61.35
51.9
43.95
38.55
32.1
25.65
20.7
13.05
6
1.8
0.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
